docid,source,sourcetype,target,targettype,type
17,Graphrag Under Fire,Paper,Rag,Topic,COVERS
17,Graphrag Under Fire,Paper,Retrieval-Augmented Generation,Topic,COVERS
17,Graphrag Under Fire,Paper,Knowledge Graph,Topic,COVERS
17,Graphrag Under Fire,Paper,Multi-Scale Knowledge Graphs,Topic,COVERS
17,Graphrag Under Fire,Paper,Security,Topic,COVERS
17,Graphrag Under Fire,Paper,Poisoning Attacks,Topic,COVERS
17,Graphrag Under Fire,Paper,Rag Poisoning Attacks,Topic,COVERS
17,Graphrag Under Fire,Paper,Graph-Based Indexing,Topic,COVERS
17,Graphrag Under Fire,Paper,Retrieval,Topic,COVERS
17,Graphrag Under Fire,Paper,Attack Surfaces,Topic,COVERS
17,Graphrag Under Fire,Paper,Gragpoison,Topic,COVERS
17,Graphrag Under Fire,Paper,Relation Injection,Topic,COVERS
17,Graphrag Under Fire,Paper,Relation Enhancement,Topic,COVERS
17,Graphrag Under Fire,Paper,Narrative Generation,Topic,COVERS
17,Graphrag Under Fire,Paper,Datasets,Topic,COVERS
17,Graphrag Under Fire,Paper,Models,Topic,COVERS
17,Graphrag Under Fire,Paper,Effectiveness,Topic,COVERS
17,Graphrag Under Fire,Paper,Scalability,Topic,COVERS
17,Graphrag Under Fire,Paper,Defensive Measures,Topic,COVERS
17,Graphrag Under Fire,Paper,Future Research,Topic,COVERS
17,Graphrag Under Fire,Paper,Success Rate,Topic,COVERS
17,Graphrag Under Fire,Paper,Poisoning Text,Topic,COVERS
17,Graphrag Under Fire,Paper,Shared Relations,Topic,COVERS
17,Graphrag Under Fire,Paper,Multiple Queries,Topic,COVERS
17,Graphrag Under Fire,Paper,Malicious Content,Topic,COVERS
17,Gragpoison,Topic,Relation Injection,Topic,INCLUDES
17,Gragpoison,Topic,Relation Enhancement,Topic,INCLUDES
17,Gragpoison,Topic,Narrative Generation,Topic,INCLUDES
17,Graphrag,Topic,Rag,Topic,RELATED_TO
17,Graphrag,Topic,Knowledge Graph,Topic,RELATED_TO
17,Graphrag,Topic,Graph-Based Indexing,Topic,RELATED_TO
17,Graphrag,Topic,Retrieval,Topic,RELATED_TO
17,Graphrag,Topic,Attack Surfaces,Topic,RELATED_TO
17,Gragpoison,Topic,Poisoning Attacks,Topic,RELATED_TO
17,Gragpoison,Topic,Graphrag,Topic,RELATED_TO
17,Rag Poisoning Attacks,Topic,Rag,Topic,RELATED_TO
17,Multi-Scale Knowledge Graphs,Topic,Knowledge Graph,Topic,RELATED_TO
17,Attack Surfaces,Topic,Security,Topic,RELATED_TO
17,Poisoning Attacks,Topic,Security,Topic,RELATED_TO
17,Shared Relations,Topic,Knowledge Graph,Topic,RELATED_TO
17,Success Rate,Topic,Effectiveness,Topic,RELATED_TO
17,Poisoning Text,Topic,Poisoning Attacks,Topic,RELATED_TO
17,Multiple Queries,Topic,Gragpoison,Topic,RELATED_TO
17,Narrative Generation,Topic,Malicious Content,Topic,RELATED_TO
17,Defensive Measures,Topic,Security,Topic,RELATED_TO
18,Boci Peng,Author,Graph Retrieval-Augmented Generation: A Survey,Paper,AUTHORED
18,Yun Zhu,Author,Graph Retrieval-Augmented Generation: A Survey,Paper,AUTHORED
18,Yongchao Liu,Author,Graph Retrieval-Augmented Generation: A Survey,Paper,AUTHORED
18,Xiaohe Bo,Author,Graph Retrieval-Augmented Generation: A Survey,Paper,AUTHORED
18,Haizhou Shi,Author,Graph Retrieval-Augmented Generation: A Survey,Paper,AUTHORED
18,Chuntao Hong,Author,Graph Retrieval-Augmented Generation: A Survey,Paper,AUTHORED
18,Yan Zhang,Author,Graph Retrieval-Augmented Generation: A Survey,Paper,AUTHORED
18,Siliang Tang,Author,Graph Retrieval-Augmented Generation: A Survey,Paper,AUTHORED
18,Graph Retrieval-Augmented Generation: A Survey,Paper,Retrieval-Augmented Generation,Topic,COVERS
18,Graph Retrieval-Augmented Generation: A Survey,Paper,Large Language Models,Topic,COVERS
18,Graph Retrieval-Augmented Generation: A Survey,Paper,External Knowledge Base,Topic,COVERS
18,Graph Retrieval-Augmented Generation: A Survey,Paper,Hallucination,Topic,COVERS
18,Graph Retrieval-Augmented Generation: A Survey,Paper,Lack Of Domain-Specific Knowledge,Topic,COVERS
18,Graph Retrieval-Augmented Generation: A Survey,Paper,Outdated Information,Topic,COVERS
18,Graph Retrieval-Augmented Generation: A Survey,Paper,Databases,Topic,COVERS
18,Graph Retrieval-Augmented Generation: A Survey,Paper,Graph Retrieval-Augmented Generation,Topic,COVERS
18,Graph Retrieval-Augmented Generation: A Survey,Paper,Relational Knowledge,Topic,COVERS
18,Graph Retrieval-Augmented Generation: A Survey,Paper,Context-Aware Responses,Topic,COVERS
18,Graph Retrieval-Augmented Generation: A Survey,Paper,Graph-Based Indexing,Topic,COVERS
18,Graph Retrieval-Augmented Generation: A Survey,Paper,Graph-Guided Retrieval,Topic,COVERS
18,Graph Retrieval-Augmented Generation: A Survey,Paper,Graph-Enhanced Generation,Topic,COVERS
18,Graph Retrieval-Augmented Generation: A Survey,Paper,Downstream Tasks,Topic,COVERS
18,Graph Retrieval-Augmented Generation: A Survey,Paper,Application Domains,Topic,COVERS
18,Graph Retrieval-Augmented Generation: A Survey,Paper,Evaluation Methodologies,Topic,COVERS
18,Graph Retrieval-Augmented Generation: A Survey,Paper,Industrial Use Cases,Topic,COVERS
18,Graph Retrieval-Augmented Generation: A Survey,Paper,Training Methods,Topic,COVERS
18,Graph Retrieval-Augmented Generation: A Survey,Paper,Core Technologies,Topic,COVERS
18,Graph Retrieval-Augmented Generation: A Survey,Paper,Survey,Topic,COVERS
18,Graph Retrieval-Augmented Generation,Topic,Retrieval-Augmented Generation,Topic,RELATED_TO
18,Graph-Based Indexing,Topic,Graph Retrieval-Augmented Generation,Topic,RELATED_TO
18,Graph-Guided Retrieval,Topic,Graph Retrieval-Augmented Generation,Topic,RELATED_TO
18,Graph-Enhanced Generation,Topic,Graph Retrieval-Augmented Generation,Topic,RELATED_TO
18,Hallucination,Topic,Large Language Models,Topic,RELATED_TO
18,Lack Of Domain-Specific Knowledge,Topic,Large Language Models,Topic,RELATED_TO
18,Outdated Information,Topic,Large Language Models,Topic,RELATED_TO
18,External Knowledge Base,Topic,Retrieval-Augmented Generation,Topic,RELATED_TO
18,Databases,Topic,Retrieval-Augmented Generation,Topic,RELATED_TO
18,Relational Knowledge,Topic,Graph Retrieval-Augmented Generation,Topic,RELATED_TO
18,Context-Aware Responses,Topic,Graph Retrieval-Augmented Generation,Topic,RELATED_TO
18,Downstream Tasks,Topic,Graph Retrieval-Augmented Generation,Topic,RELATED_TO
18,Application Domains,Topic,Graph Retrieval-Augmented Generation,Topic,RELATED_TO
18,Evaluation Methodologies,Topic,Graph Retrieval-Augmented Generation,Topic,RELATED_TO
18,Industrial Use Cases,Topic,Graph Retrieval-Augmented Generation,Topic,RELATED_TO
18,Training Methods,Topic,Graph Retrieval-Augmented Generation,Topic,RELATED_TO
18,Core Technologies,Topic,Graph Retrieval-Augmented Generation,Topic,RELATED_TO
19,Haoyu Han,Author,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,AUTHORED
19,Yu Wang,Author,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,AUTHORED
19,Harry Shomer,Author,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,AUTHORED
19,Kai Guo,Author,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,AUTHORED
19,Jiayuan Ding,Author,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,AUTHORED
19,Yongjia Lei,Author,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,AUTHORED
19,Mahantesh Halappanavar,Author,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,AUTHORED
19,Ryan A. Rossi,Author,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,AUTHORED
19,Subhabrata Mukherjee,Author,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,AUTHORED
19,Xianfeng Tang,Author,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,AUTHORED
19,Qi He,Author,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,AUTHORED
19,Zhigang Hua,Author,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,AUTHORED
19,Bo Long,Author,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,AUTHORED
19,Tong Zhao,Author,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,AUTHORED
19,Neil Shah,Author,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,AUTHORED
19,Amin Javari,Author,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,AUTHORED
19,Yinglong Xia,Author,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,AUTHORED
19,Jiliang Tang,Author,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,AUTHORED
19,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,Retrieval-Augmented Generation (Rag),Topic,COVERS
19,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,Graph,Topic,COVERS
19,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,Graphrag,Topic,COVERS
19,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,Graph-Structured Data,Topic,COVERS
19,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,Relational Knowledge,Topic,COVERS
19,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,Holistic Graphrag Framework,Topic,COVERS
19,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,Query Processor,Topic,COVERS
19,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,Retriever,Topic,COVERS
19,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,Organizer,Topic,COVERS
19,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,Generator,Topic,COVERS
19,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,Data Source,Topic,COVERS
19,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,Research Challenges,Topic,COVERS
19,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,Cross-Disciplinary Opportunities,Topic,COVERS
19,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,Real-World Applications,Topic,COVERS
19,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,Neural-Embedding Space,Topic,COVERS
19,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,Domains,Topic,COVERS
19,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,Techniques,Topic,COVERS
19,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,External Data Sources,Topic,COVERS
19,Retrieval-Augmented Generation With Graphs (Graphrag),Paper,Survey,Topic,COVERS
19,Graphrag,Topic,Graph,Topic,RELATED_TO
19,Graphrag,Topic,Retrieval-Augmented Generation (Rag),Topic,RELATED_TO
20,Yukun Cao,Author,Lego-Graphrag: Modularizing Graph-Based Retrieval-Augmented Generation For Design Space Exploration,Paper,AUTHORED
20,Zengyi Gao,Author,Lego-Graphrag: Modularizing Graph-Based Retrieval-Augmented Generation For Design Space Exploration,Paper,AUTHORED
20,Zhiyang Li,Author,Lego-Graphrag: Modularizing Graph-Based Retrieval-Augmented Generation For Design Space Exploration,Paper,AUTHORED
20,Xike Xie,Author,Lego-Graphrag: Modularizing Graph-Based Retrieval-Augmented Generation For Design Space Exploration,Paper,AUTHORED
20,S. Kevin Zhou,Author,Lego-Graphrag: Modularizing Graph-Based Retrieval-Augmented Generation For Design Space Exploration,Paper,AUTHORED
20,Jianliang Xu,Author,Lego-Graphrag: Modularizing Graph-Based Retrieval-Augmented Generation For Design Space Exploration,Paper,AUTHORED
20,Lego-Graphrag: Modularizing Graph-Based Retrieval-Augmented Generation For Design Space Exploration,Paper,Graphrag,Topic,COVERS
20,Lego-Graphrag: Modularizing Graph-Based Retrieval-Augmented Generation For Design Space Exploration,Paper,Knowledge Graphs,Topic,COVERS
20,Lego-Graphrag: Modularizing Graph-Based Retrieval-Augmented Generation For Design Space Exploration,Paper,Large Language Models,Topic,COVERS
20,Lego-Graphrag: Modularizing Graph-Based Retrieval-Augmented Generation For Design Space Exploration,Paper,Lego-Graphrag,Topic,COVERS
20,Lego-Graphrag: Modularizing Graph-Based Retrieval-Augmented Generation For Design Space Exploration,Paper,Modular Framework,Topic,COVERS
20,Lego-Graphrag: Modularizing Graph-Based Retrieval-Augmented Generation For Design Space Exploration,Paper,Retrieval-Augmented Generation,Topic,COVERS
20,Lego-Graphrag: Modularizing Graph-Based Retrieval-Augmented Generation For Design Space Exploration,Paper,Empirical Studies,Topic,COVERS
20,Lego-Graphrag: Modularizing Graph-Based Retrieval-Augmented Generation For Design Space Exploration,Paper,Design Space Exploration,Topic,COVERS
20,Lego-Graphrag: Modularizing Graph-Based Retrieval-Augmented Generation For Design Space Exploration,Paper,Reasoning Quality,Topic,COVERS
20,Lego-Graphrag: Modularizing Graph-Based Retrieval-Augmented Generation For Design Space Exploration,Paper,Runtime Efficiency,Topic,COVERS
20,Lego-Graphrag: Modularizing Graph-Based Retrieval-Augmented Generation For Design Space Exploration,Paper,Token Or Gpu Cost,Topic,COVERS
20,Lego-Graphrag: Modularizing Graph-Based Retrieval-Augmented Generation For Design Space Exploration,Paper,Modular Workflow Analysis,Topic,COVERS
20,Lego-Graphrag: Modularizing Graph-Based Retrieval-Augmented Generation For Design Space Exploration,Paper,Systematic Solution Frameworks,Topic,COVERS
20,Lego-Graphrag: Modularizing Graph-Based Retrieval-Augmented Generation For Design Space Exploration,Paper,Fine-Grained Decomposition,Topic,COVERS
20,Lego-Graphrag: Modularizing Graph-Based Retrieval-Augmented Generation For Design Space Exploration,Paper,Systematic Classification,Topic,COVERS
20,Lego-Graphrag: Modularizing Graph-Based Retrieval-Augmented Generation For Design Space Exploration,Paper,Creation Of New Graphrag Instances,Topic,COVERS
20,Lego-Graphrag: Modularizing Graph-Based Retrieval-Augmented Generation For Design Space Exploration,Paper,Large-Scale Real-World Graphs,Topic,COVERS
20,Lego-Graphrag: Modularizing Graph-Based Retrieval-Augmented Generation For Design Space Exploration,Paper,Diverse Query Sets,Topic,COVERS
20,Lego-Graphrag: Modularizing Graph-Based Retrieval-Augmented Generation For Design Space Exploration,Paper,Contextual Relevance,Topic,COVERS
20,Lego-Graphrag: Modularizing Graph-Based Retrieval-Augmented Generation For Design Space Exploration,Paper,Graphrag Workflow,Topic,COVERS
20,Lego-Graphrag: Modularizing Graph-Based Retrieval-Augmented Generation For Design Space Exploration,Paper,Existing Techniques,Topic,COVERS
20,Lego-Graphrag: Modularizing Graph-Based Retrieval-Augmented Generation For Design Space Exploration,Paper,Implemented Graphrag Instances,Topic,COVERS
20,Lego-Graphrag: Modularizing Graph-Based Retrieval-Augmented Generation For Design Space Exploration,Paper,Reasoning Accuracy,Topic,COVERS
20,Lego-Graphrag: Modularizing Graph-Based Retrieval-Augmented Generation For Design Space Exploration,Paper,Databases,Topic,RELATED_TO
20,Lego-Graphrag: Modularizing Graph-Based Retrieval-Augmented Generation For Design Space Exploration,Paper,Natural Language Processing,Topic,RELATED_TO
20,Graphrag,Topic,Knowledge Graphs,Topic,RELATED_TO
20,Graphrag,Topic,Large Language Models,Topic,RELATED_TO
20,Graphrag,Topic,Retrieval-Augmented Generation,Topic,RELATED_TO
20,Lego-Graphrag,Topic,Graphrag,Topic,RELATED_TO
20,Graphrag,Topic,Databases,Topic,RELATED_TO
20,Graphrag,Topic,Natural Language Processing,Topic,RELATED_TO
20,Graphrag Workflow,Topic,Graphrag,Topic,RELATED_TO
20,Lego-Graphrag,Topic,Modular Framework,Topic,RELATED_TO
20,Empirical Studies,Topic,Graphrag,Topic,RELATED_TO
20,Fine-Grained Decomposition,Topic,Graphrag Workflow,Topic,RELATED_TO
20,Systematic Classification,Topic,Existing Techniques,Topic,RELATED_TO
20,Systematic Classification,Topic,Implemented Graphrag Instances,Topic,RELATED_TO
20,Implemented Graphrag Instances,Topic,Graphrag Instances,Topic,RELATED_TO
20,Creation Of New Graphrag Instances,Topic,Graphrag Instances,Topic,RELATED_TO
20,Graphrag,Topic,Reasoning Accuracy,Topic,RELATED_TO
20,Graphrag,Topic,Contextual Relevance,Topic,RELATED_TO
20,Lego-Graphrag,Topic,Design Space Exploration,Topic,RELATED_TO
21,Ahan Bhatt,Author,"Generating Knowledge Graphs From Large Language Models: A Comparative Study Of Gpt-4, Llama 2, And Bert",Paper,AUTHORED
21,Nandan Vaghela,Author,"Generating Knowledge Graphs From Large Language Models: A Comparative Study Of Gpt-4, Llama 2, And Bert",Paper,AUTHORED
21,Kush Dudhia,Author,"Generating Knowledge Graphs From Large Language Models: A Comparative Study Of Gpt-4, Llama 2, And Bert",Paper,AUTHORED
21,"Generating Knowledge Graphs From Large Language Models: A Comparative Study Of Gpt-4, Llama 2, And Bert",Paper,Knowledge Graphs,Topic,COVERS
21,"Generating Knowledge Graphs From Large Language Models: A Comparative Study Of Gpt-4, Llama 2, And Bert",Paper,Graphrags,Topic,COVERS
21,"Generating Knowledge Graphs From Large Language Models: A Comparative Study Of Gpt-4, Llama 2, And Bert",Paper,Retrieval-Augmented Generative Systems (Rags),Topic,COVERS
21,"Generating Knowledge Graphs From Large Language Models: A Comparative Study Of Gpt-4, Llama 2, And Bert",Paper,Structured Reasoning,Topic,COVERS
21,"Generating Knowledge Graphs From Large Language Models: A Comparative Study Of Gpt-4, Llama 2, And Bert",Paper,Semantic Understanding,Topic,COVERS
21,"Generating Knowledge Graphs From Large Language Models: A Comparative Study Of Gpt-4, Llama 2, And Bert",Paper,Large Language Models (Llms),Topic,COVERS
21,"Generating Knowledge Graphs From Large Language Models: A Comparative Study Of Gpt-4, Llama 2, And Bert",Paper,Gpt-4,Topic,COVERS
21,"Generating Knowledge Graphs From Large Language Models: A Comparative Study Of Gpt-4, Llama 2, And Bert",Paper,Llama 2 (13B),Topic,COVERS
21,"Generating Knowledge Graphs From Large Language Models: A Comparative Study Of Gpt-4, Llama 2, And Bert",Paper,Bert,Topic,COVERS
21,"Generating Knowledge Graphs From Large Language Models: A Comparative Study Of Gpt-4, Llama 2, And Bert",Paper,Unstructured Data,Topic,COVERS
21,"Generating Knowledge Graphs From Large Language Models: A Comparative Study Of Gpt-4, Llama 2, And Bert",Paper,Traditional Pipelines,Topic,COVERS
21,"Generating Knowledge Graphs From Large Language Models: A Comparative Study Of Gpt-4, Llama 2, And Bert",Paper,Precision,Topic,COVERS
21,"Generating Knowledge Graphs From Large Language Models: A Comparative Study Of Gpt-4, Llama 2, And Bert",Paper,Recall,Topic,COVERS
21,"Generating Knowledge Graphs From Large Language Models: A Comparative Study Of Gpt-4, Llama 2, And Bert",Paper,F1-Score,Topic,COVERS
21,"Generating Knowledge Graphs From Large Language Models: A Comparative Study Of Gpt-4, Llama 2, And Bert",Paper,Graph Edit Distance,Topic,COVERS
21,"Generating Knowledge Graphs From Large Language Models: A Comparative Study Of Gpt-4, Llama 2, And Bert",Paper,Semantic Similarity,Topic,COVERS
